name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Gorge24,17.38728062,17.38728062,16.8264006,17.38728062,15.70464056,17.38728062,16.8264006,17.38728062,16.8264006,17.38728062,17.38728062,16.8264006
GosselinHydroGEN1,0,0,0,0,0,0,0,0,0,0,0,0
GosselinHydroGEN2,0,0,0,0,0,0,0,0,0,0,0,0
Grace_3,0,0,0,0,0,0,0,0,0,0,0,0
Grace_4,0,0,0,0,0,0,0,0,0,0,0,0
Grace_5,0,0,0,0,0,0,0,0,0,0,0,0
Grand_Valley1,0,0,0,0,0,0,0,0,0,0,0,0
Grand_Valley2,0,0,0,0,0,0,0,0,0,0,0,0
GrandCoulee01,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee02,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee03,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee04,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee05,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee06,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee07,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee08,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee09,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee10,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee11,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee12,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee13,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee14,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee15,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee16,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee17,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee18,12.26111966,12.26111966,11.86559967,12.26111966,11.07455969,12.26111966,11.86559967,12.26111966,11.86559967,12.26111966,12.26111966,11.86559967
GrandCoulee19,59.05871795,59.05871795,57.15359802,59.05871795,53.34335815,59.05871795,57.15359802,59.05871795,57.15359802,59.05871795,59.05871795,57.15359802
GrandCoulee20,59.05871795,59.05871795,57.15359802,59.05871795,53.34335815,59.05871795,57.15359802,59.05871795,57.15359802,59.05871795,59.05871795,57.15359802
GrandCoulee21,59.05871795,59.05871795,57.15359802,59.05871795,53.34335815,59.05871795,57.15359802,59.05871795,57.15359802,59.05871795,59.05871795,57.15359802
GrandCoulee22,79.24344156,79.24344156,76.68720151,79.24344156,71.57472141,79.24344156,76.68720151,79.24344156,76.68720151,79.24344156,79.24344156,76.68720151
GrandCoulee23,79.24344156,79.24344156,76.68720151,79.24344156,71.57472141,79.24344156,76.68720151,79.24344156,76.68720151,79.24344156,79.24344156,76.68720151
GrandCoulee24,79.24344156,79.24344156,76.68720151,79.24344156,71.57472141,79.24344156,76.68720151,79.24344156,76.68720151,79.24344156,79.24344156,76.68720151
Green_Springs,0,0,0,0,0,0,0,0,0,0,0,0
GregAvenue1,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey_1,0,0,0,0,0,0,0,0,0,0,0,0
Guernsey_2,0,0,0,0,0,0,0,0,0,0,0,0
H_M_Jackson_1,0,0,0,0,0,0,0,0,0,0,0,0
H_M_Jackson_2,0,0,0,0,0,0,0,0,0,0,0,0
H_M_Jackson_3,0,0,0,0,0,0,0,0,0,0,0,0
H_M_Jackson_4,0,0,0,0,0,0,0,0,0,0,0,0
Haas1,0,0,0,0,0,0,0,0,0,0,0,0
Haas2,0,0,0,0,0,0,0,0,0,0,0,0
Haiwee_1,0,0,0,0,0,0,0,0,0,0,0,0
Haiwee_2,0,0,0,0,0,0,0,0,0,0,0,0
Hauer_Creek_1,0.379439993,0.379439993,0.367199993,0.379439993,0.342719993,0.379439993,0.367199993,0.379439993,0.367199993,0.379439993,0.379439993,0.367199993
Hauser_HAU1,0,0,0,0,0,0,0,0,0,0,0,0
Hauser_HAU2,0,0,0,0,0,0,0,0,0,0,0,0
Hauser_HAU3,0,0,0,0,0,0,0,0,0,0,0,0
Hauser_HAU4,0,0,0,0,0,0,0,0,0,0,0,0
Hauser_HAU5,0,0,0,0,0,0,0,0,0,0,0,0
Hauser_HAU6,0,0,0,0,0,0,0,0,0,0,0,0
Hazelton_B1,0,0,0,0,0,0,0,0,0,0,0,0
Hazelton_B2,0,0,0,0,0,0,0,0,0,0,0,0
Headgate_Rock_1,0,0,0,0,0,0,0,0,0,0,0,0
Headgate_Rock_2,0,0,0,0,0,0,0,0,0,0,0,0
Headgate_Rock_3,0,0,0,0,0,0,0,0,0,0,0,0
HeartMountain,0,0,0,0,0,0,0,0,0,0,0,0
Hells_Canyon_1,19.84248006,19.84248006,19.20240006,19.84248006,17.92224005,19.84248006,19.20240006,19.84248006,19.20240006,19.84248006,19.84248006,19.20240006
Hells_Canyon_2,19.84248006,19.84248006,19.20240006,19.84248006,17.92224005,19.84248006,19.20240006,19.84248006,19.20240006,19.84248006,19.84248006,19.20240006
Hells_Canyon_3,19.84248006,19.84248006,19.20240006,19.84248006,17.92224005,19.84248006,19.20240006,19.84248006,19.20240006,19.84248006,19.84248006,19.20240006
Hickman_1,0,0,0,0,0,0,0,0,0,0,0,0
Hickman_2,0,0,0,0,0,0,0,0,0,0,0,0
Hillcrest_PS,0,0,0,0,0,0,0,0,0,0,0,0
Holter_HOL1,0,0,0,0,0,0,0,0,0,0,0,0
Holter_HOL2,0,0,0,0,0,0,0,0,0,0,0,0
Holter_HOL3,0,0,0,0,0,0,0,0,0,0,0,0
Holter_HOL4,0,0,0,0,0,0,0,0,0,0,0,0
Hoover_Dam_A1,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A2,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A3,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A4,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A5,1.62192005,1.62192005,1.569600048,1.62192005,1.464960045,1.62192005,1.569600048,1.62192005,1.569600048,1.62192005,1.62192005,1.569600048
Hoover_Dam_A6,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A7,1.659120014,1.659120014,1.605600014,1.659120014,1.498560013,1.659120014,1.605600014,1.659120014,1.605600014,1.659120014,1.659120014,1.605600014
Hoover_Dam_A8,0.788639958,0.788639958,0.763199959,0.788639958,0.712319962,0.788639958,0.763199959,0.788639958,0.763199959,0.788639958,0.788639958,0.763199959
Hoover_Dam_A9,0.877919961,0.877919961,0.849599963,0.877919961,0.792959965,0.877919961,0.849599963,0.877919961,0.849599963,0.877919961,0.877919961,0.849599963
Hoover_Dam_N1,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N2,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N3,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N4,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N5,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N6,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
Hoover_Dam_N7,2.068319978,2.068319978,2.001599979,2.068319978,1.868159981,2.068319978,2.001599979,2.068319978,2.001599979,2.068319978,2.068319978,2.001599979
Hoover_Dam_N8,2.112959936,2.112959936,2.044799938,2.112959936,1.908479942,2.112959936,2.044799938,2.112959936,2.044799938,2.112959936,2.112959936,2.044799938
HorseshoBendHY1,0,0,0,0,0,0,0,0,0,0,0,0
HorseshoBendHY2,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe1_HY1,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe2_HY2,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe3_HY3,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe4_HY4,0,0,0,0,0,0,0,0,0,0,0,0
HutchinsnCreek1,0,0,0,0,0,0,0,0,0,0,0,0
Hystad_Creek_1,0.47615999,0.47615999,0.46079999,0.47615999,0.430079991,0.47615999,0.46079999,0.47615999,0.46079999,0.47615999,0.47615999,0.46079999
Hystad_Creek_2,0.47615999,0.47615999,0.46079999,0.47615999,0.430079991,0.47615999,0.46079999,0.47615999,0.46079999,0.47615999,0.47615999,0.46079999
IID_Drop_2_1,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_2_2,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_3_1,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_3_2,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_4_1,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_4_2,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_5_1,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop_5_2,0,0,0,0,0,0,0,0,0,0,0,0
IID_Drop1-1,0,0,0,0,0,0,0,0,0,0,0,0
IIDDrop1-2,0,0,0,0,0,0,0,0,0,0,0,0
IIDDrop1-3,0,0,0,0,0,0,0,0,0,0,0,0
Interlakes_1,0,0,0,0,0,0,0,0,0,0,0,0
Iron_Gate,0,0,0,0,0,0,0,0,0,0,0,0
IsabellaHydroGEN1,0,0,0,0,0,0,0,0,0,0,0,0
IsabellaHydroGEN2,0,0,0,0,0,0,0,0,0,0,0,0
James_B_Black_1,17.56584045,0.148800002,1.987199993,2.425439993,2.378879974,2.574240028,15.99119934,2.455199964,0.079199999,0.066960003,0.066960003,2.095200062
James_B_Black_2,17.37984045,0.148800002,1.965600014,2.403120014,2.358719993,2.55192005,15.8183995,2.425439993,0.079199999,0.059519999,0.059519999,2.073600082
Jaybird_H1,0,0,0,0,0,0,0,0,0,0,0,0
Jaybird_H2,0,0,0,0,0,0,0,0,0,0,0,0
JohnDay01,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay02,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay03,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay04,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay05,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay06,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay07,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay08,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay09,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay10,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay11,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay12,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay13,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay14,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay15,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnDay16,22.79615955,22.79615955,22.06079956,22.79615955,20.59007959,22.79615955,22.06079956,22.79615955,22.06079956,22.79615955,22.79615955,22.06079956
JohnHart1,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart2,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart3,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart4,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart5,0,0,0,0,0,0,0,0,0,0,0,0
JohnHart6,0,0,0,0,0,0,0,0,0,0,0,0
Jordan_River,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis1_1,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis2_HY2,0,0,0,0,0,0,0,0,0,0,0,0
Kananaskis3_HY3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS1,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS2,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS4,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoLS5,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUE5,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW1,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW2,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW3,0,0,0,0,0,0,0,0,0,0,0,0
KaselWitherpoonCoUW4,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah1,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah2,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah3-1,0,0,0,0,0,0,0,0,0,0,0,0
Kaweah3-2,0,0,0,0,0,0,0,0,0,0,0,0
Kemano_1,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_2,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_3,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_4,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_5,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_6,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_7,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kemano_8,17.856,17.856,17.28,17.856,16.128,17.856,17.28,17.856,17.28,17.856,17.856,17.28
Kerr_KER1,0,0,0,0,0,0,0,0,0,0,0,0
Kerr_KER2,0,0,0,0,0,0,0,0,0,0,0,0
Kerr_KER3,0,0,0,0,0,0,0,0,0,0,0,0
Koma_Kulshan,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal1,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal2,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal3,0,0,0,0,0,0,0,0,0,0,0,0
KootenayCanal4,0,0,0,0,0,0,0,0,0,0,0,0
Koyle_Ranch,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_1,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_2,0,0,0,0,0,0,0,0,0,0,0,0
L_Bonnington_3,0,0,0,0,0,0,0,0,0,0,0,0
La_Joie_1,0,0,0,0,0,0,0,0,0,0,0,0
Ladore_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Ladore_Falls_2,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_1,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_2,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_3,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_4,0,0,0,0,0,0,0,0,0,0,0,0
LaGrande_5,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_1,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_2,0,0,0,0,0,0,0,0,0,0,0,0
Lahontan_3,0,0,0,0,0,0,0,0,0,0,0,0
LakeMathews,0,0,0,0,0,0,0,0,0,0,0,0
LakeMendocino,0,0,0,0,0,0,0,0,0,0,0,0
Lakewood_Hydro,0,0,0,0,0,0,0,0,0,0,0,0
LamontUprStave1,2.581680022,2.581680022,2.498400021,2.581680022,2.331840019,2.581680022,2.498400021,2.581680022,2.498400021,2.581680022,2.581680022,2.498400021
LamontUprStave2,2.581680022,2.581680022,2.498400021,2.581680022,2.331840019,2.581680022,2.498400021,2.581680022,2.498400021,2.581680022,2.581680022,2.498400021
LateralVentures,0,0,0,0,0,0,0,0,0,0,0,0
Leaburg_1,0,0,0,0,0,0,0,0,0,0,0,0
Leaburg_2,0,0,0,0,0,0,0,0,0,0,0,0
Lemolo_2_1,0,0,0,0,0,0,0,0,0,0,0,0
LimeSaddle1,0,0,0,0,0,0,0,0,0,0,0,0
LimeSaddle2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_1,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_3,0,0,0,0,0,0,0,0,0,0,0,0
Little_Falls_4,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_1,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_2,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_3,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_4,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_5,0,0,0,0,0,0,0,0,0,0,0,0
Little_Goose_6,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac1,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac2,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac3,0,0,0,0,0,0,0,0,0,0,0,0
LittleMac4,0,0,0,0,0,0,0,0,0,0,0,0
LittlewoodArksh,0,0,0,0,0,0,0,0,0,0,0,0
LittleWoodHydro,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_1,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_2,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_3,0,0,0,0,0,0,0,0,0,0,0,0
Long_Lake_4,0,0,0,0,0,0,0,0,0,0,0,0
Loon_Lake_H1,0,0,0,0,0,0,0,0,0,0,0,0
LostCreek_CA,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Clowhom_1,1.740959936,1.740959936,1.684799938,1.740959936,1.572479942,1.740959936,1.684799938,1.740959936,1.684799938,1.740959936,1.740959936,1.684799938
Lower_Molina_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_1,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_2,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_3,0,0,0,0,0,0,0,0,0,0,0,0
Lower_Salmon_4,0,0,0,0,0,0,0,0,0,0,0,0
LowerBaker4,0,0,0,0,0,0,0,0,0,0,0,0
LowerNo12,0,0,0,0,0,0,0,0,0,0,0,0
LowerNo21,0,0,0,0,0,0,0,0,0,0,0,0
LowLineMdwy2SoForks1,0,0,0,0,0,0,0,0,0,0,0,0
LowLineRapids,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak131,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak132,0,0,0,0,0,0,0,0,0,0,0,0
LuckyPeak133,0,0,0,0,0,0,0,0,0,0,0,0
Lundy1,0,0,0,0,0,0,0,0,0,0,0,0
Lundy2,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD1,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD2,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD3,0,0,0,0,0,0,0,0,0,0,0,0
Madison_MAD4,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam1,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam2,0,0,0,0,0,0,0,0,0,0,0,0
MagicDam3,0,0,0,0,0,0,0,0,0,0,0,0
MainCanal,0,0,0,0,0,0,0,0,0,0,0,0
MammothPool1,0,0,0,0,0,0,0,0,0,0,0,0
MammothPool2,0,0,0,0,0,0,0,0,0,0,0,0
Mamquam_1,4.605360042,4.605360042,4.456800041,4.605360042,4.159680038,4.605360042,4.456800041,4.605360042,4.456800041,4.605360042,4.605360042,4.456800041
Mamquam_2,4.605360042,4.605360042,4.456800041,4.605360042,4.159680038,4.605360042,4.456800041,4.605360042,4.456800041,4.605360042,4.605360042,4.456800041
ManitouSprings1,0,0,0,0,0,0,0,0,0,0,0,0
ManitouSprings2,0,0,0,0,0,0,0,0,0,0,0,0
ManitouSprings3,0,0,0,0,0,0,0,0,0,0,0,0
Marion3_Creek,0.729120014,0.729120014,0.705600014,0.729120014,0.658560013,0.729120014,0.705600014,0.729120014,0.705600014,0.729120014,0.729120014,0.705600014
Marys_Lake_1,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_41,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_42,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_43,0,0,0,0,0,0,0,0,0,0,0,0
Mayfield_44,0,0,0,0,0,0,0,0,0,0,0,0
McNair_Creek_1,1.554959936,1.554959936,1.504799938,1.554959936,1.404479942,1.554959936,1.504799938,1.554959936,1.504799938,1.554959936,1.554959936,1.504799938
McNaryFishway,0,0,0,0,0,0,0,0,0,0,0,0
McPhee_1,0,0,0,0,0,0,0,0,0,0,0,0
Mears_Creek_1,0.602640001,0.602640001,0.583200001,0.602640001,0.544320001,0.602640001,0.583200001,0.602640001,0.583200001,0.602640001,0.602640001,0.583200001
MeyersFalls1,0,0,0,0,0,0,0,0,0,0,0,0
MeyersFalls2,0,0,0,0,0,0,0,0,0,0,0,0
Mica_1,0,0,0,0,0,0,0,0,0,0,0,0
Mica_2,0,0,0,0,0,0,0,0,0,0,0,0
Mica_3,0,0,0,0,0,0,0,0,0,0,0,0
Mica_4,0,0,0,0,0,0,0,0,0,0,0,0
MichellButte,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD1,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD2,0,0,0,0,0,0,0,0,0,0,0,0
MiddleForkIrrD3,0,0,0,0,0,0,0,0,0,0,0,0
MiddleGorge1,0,0,0,0,0,0,0,0,0,0,0,0
Mile28Water1,0,0,0,0,0,0,0,0,0,0,0,0
Mile28Water2,0,0,0,0,0,0,0,0,0,0,0,0
MillerCreek1,2.343600071,2.343600071,2.268000068,2.343600071,2.116800064,2.343600071,2.268000068,2.343600071,2.268000068,2.343600071,2.343600071,2.268000068
MillerCreek2,2.343600071,2.343600071,2.268000068,2.343600071,2.116800064,2.343600071,2.268000068,2.343600071,2.268000068,2.343600071,2.343600071,2.268000068
Milner_Hydro_1,0,0,0,0,0,0,0,0,0,0,0,0
Milner_Hydro_2,0,0,0,0,0,0,0,0,0,0,0,0
Milner_Hydro_3,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_6,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_7,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_8,0,0,0,0,0,0,0,0,0,0,0,0
Minidoka_9,0,0,0,0,0,0,0,0,0,0,0,0
MoccasinLowHead,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_1,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_2,0,0,0,0,0,0,0,0,0,0,0,0
Mojave_Siphon_3,0,0,0,0,0,0,0,0,0,0,0,0
Monroe_Street_6,0,0,0,0,0,0,0,0,0,0,0,0
MontgomeryCreekHydro,0,0,0,0,0,0,0,0,0,0,0,0
Montrose_Creek1,6.978720085,6.978720085,6.753600082,6.978720085,6.303360077,6.978720085,6.753600082,6.978720085,6.753600082,6.978720085,6.978720085,6.753600082
Montrose_Creek2,6.978720085,6.978720085,6.753600082,6.978720085,6.303360077,6.978720085,6.753600082,6.978720085,6.753600082,6.978720085,6.978720085,6.753600082
Morony_MOR1,0,0,0,0,0,0,0,0,0,0,0,0
Morony_MOR2,0,0,0,0,0,0,0,0,0,0,0,0
Mossyrock_51,0,0,0,0,0,0,0,0,0,0,0,0
Mossyrock_52,0,0,0,0,0,0,0,0,0,0,0,0
Murphys_1,0,0,0,0,0,0,0,0,0,0,0,0
Mystic_MYS1,0,0,0,0,0,0,0,0,0,0,0,0
Mystic_MYS2,0,0,0,0,0,0,0,0,0,0,0,0
NacimientoHydro1,0,0,0,0,0,0,0,0,0,0,0,0
NacimientoHydro2,0,0,0,0,0,0,0,0,0,0,0,0
Navajo_Dam_1,0,0,0,0,0,0,0,0,0,0,0,0
Navajo_Dam_2,0,0,0,0,0,0,0,0,0,0,0,0
NelsonCreek1296,0,0,0,0,0,0,0,0,0,0,0,0
NineMile3,0,0,0,0,0,0,0,0,0,0,0,0
NineMile4,0,0,0,0,0,0,0,0,0,0,0,0
